pattern,support
"[2, 1, 3, 5, 6, 8, 7, 4]",7.1356846806
"[2, 1, 3, 5, 7, 4, 6, 8, 9, 10]",2.6774020187
"[2, 1, 3, 5, 7, 4, 6, 8, 9, 11, 10]",2.6775181977
"[2, 1, 3, 5, 7, 4, 6, 8, 9]",2.6772858448
"[2, 1, 3, 5, 7, 4, 6, 8]",2.6771696760
"[2, 1, 3, 5, 7, 4, 6]",7.5730190794
"[2, 1, 3, 5, 7, 6, 4, 8]",2.1334366111
"[2, 1, 3, 5, 7, 6, 4]",24.2562952366
"[2, 1, 3, 5, 7, 8, 6, 4]",3.7952173738
"[2, 1, 3, 5, 7, 9, 8, 6, 4]",3.2281355912
"[2, 1, 3, 5, 8, 7, 4, 6]",2.7383177455
"[2, 1, 3, 5, 8, 7, 6, 4]",2.4370116030
"[2, 1, 3, 6, 4, 5, 7, 8, 9]",2.7952307652
"[2, 1, 3, 6, 4, 5, 7, 8]",5.4243239275
"[2, 1, 3, 6, 4, 5, 7]",11.1201884964
"[2, 1, 3, 6, 4, 5, 8, 7]",4.1019376411
"[2, 1, 3, 6, 4, 5]",38.1836521182
"[2, 1, 3, 6, 4, 7, 5]",4.6659224330
"[2, 1, 3, 6, 5, 4, 7, 10, 9, 8]",2.6885813185
"[2, 1, 3, 6, 5, 4, 7, 8, 9, 10, 11]",2.0760221365
"[2, 1, 3, 6, 5, 4, 7, 8, 9, 10]",3.2735397111
"[2, 1, 3, 6, 5, 4, 7, 8, 9]",3.7198270711
"[2, 1, 3, 6, 5, 4, 7, 8]",7.5107836984
"[2, 1, 3, 6, 5, 4, 7, 9, 8]",2.6884646596
"[2, 1, 3, 6, 5, 4, 7]",19.1548782747
"[2, 1, 3, 6, 5, 4, 8, 7, 9]",2.4257714610
"[2, 1, 3, 6, 5, 4, 8, 7]",6.4323307955
"[2, 1, 3, 6, 5, 4, 9, 8, 7]",2.2520730193
"[2, 1, 3, 6, 5, 4]",63.4066028077
"[2, 1, 3, 6, 5, 7, 4]",5.0255768594
"[2, 1, 3, 6, 7, 4, 5]",6.8033493294
"[2, 1, 3, 6, 7, 5, 4]",13.8872259165
"[2, 1, 3, 6, 7, 8, 4, 5]",3.6341611448
"[2, 1, 3, 6, 7, 8, 5, 4]",4.4128020779
"[2, 1, 3, 6, 8, 7, 4, 5]",4.2303281249
"[2, 1, 3, 6, 8, 7, 5, 4]",6.4169326258
"[2, 1, 3, 7, 4, 5, 6, 8, 9]",2.4442330245
"[2, 1, 3, 7, 4, 5, 6, 8]",3.0496846332
"[2, 1, 3, 7, 4, 5, 6]",5.0015931106
"[2, 1, 3, 7, 4, 6, 5]",4.2427479692
"[2, 1, 3, 7, 5, 4, 6]",7.3403951963
"[2, 1, 3, 7, 5, 6, 4]",4.8076266575
"[2, 1, 3, 7, 5, 8, 6, 4]",2.0226308103
"[2, 1, 3, 7, 6, 4, 5]",8.1341171755
"[2, 1, 3, 7, 6, 5, 4, 8, 9]",2.4098202932
"[2, 1, 3, 7, 6, 5, 4, 8]",3.0208961358
"[2, 1, 3, 7, 6, 5, 4]",13.3954020150
"[2, 1, 3, 7, 8, 6, 5, 4]",6.0060878134
"[2, 1, 3, 8, 6, 4, 7, 5]",2.4913676303
"[2, 1, 3, 8, 7, 4, 5, 6]",3.1165096496
"[2, 1, 3, 8, 7, 5, 6, 4]",2.1468669212
"[2, 1, 3, 8, 7, 6, 4, 5]",2.2766943963
"[2, 1, 3, 8, 7, 6, 5, 4]",2.5838827808
"[2, 1, 3]",1744.2816483642
"[2, 1, 4, 3, 5, 6, 7, 10, 9, 8, 11]",2.5125622102
"[2, 1, 4, 3, 5, 6, 7, 10, 9, 8]",2.5124531887
"[2, 1, 4, 3, 5, 6, 7, 8, 9, 10]",2.8530340438
"[2, 1, 4, 3, 5, 6, 7, 8, 9]",5.2111913655
"[2, 1, 4, 3, 5, 6, 7, 8]",15.2362545308
"[2, 1, 4, 3, 5, 6, 7, 9, 8]",6.0824401379
"[2, 1, 4, 3, 5, 6, 7]",34.3562710618
"[2, 1, 4, 3, 5, 6, 8, 7, 9, 10]",2.9804687303
"[2, 1, 4, 3, 5, 6, 8, 7, 9]",4.2424143246
"[2, 1, 4, 3, 5, 6, 8, 7]",11.9769538998
"[2, 1, 4, 3, 5, 6, 9, 8, 7]",2.0295150128
"[2, 1, 4, 3, 5, 6]",73.0560735758
"[2, 1, 4, 3, 5, 7, 6, 8, 9, 10]",2.1621172004
"[2, 1, 4, 3, 5, 7, 6, 8, 9]",3.1588342370
"[2, 1, 4, 3, 5, 7, 6, 8]",8.9887605637
"[2, 1, 4, 3, 5, 7, 6, 9, 8]",3.2680861259
"[2, 1, 4, 3, 5, 7, 6]",22.0253591351
"[2, 1, 4, 3, 5, 7, 8, 6]",2.5988700676
"[2, 1, 4, 3, 5, 7, 8, 9, 6]",2.6792217792
"[2, 1, 4, 3, 5, 8, 7, 6]",4.2825166199
"[2, 1, 4, 3, 5]",140.1093173177
"[2, 1, 4, 3, 6, 5, 7, 8, 9, 10]",3.5857054180
"[2, 1, 4, 3, 6, 5, 7, 8, 9, 11, 10]",2.6172925657
"[2, 1, 4, 3, 6, 5, 7, 8, 9]",4.8698241883
"[2, 1, 4, 3, 6, 5, 7, 8]",7.8264085152
"[2, 1, 4, 3, 6, 5, 7, 9, 8]",2.1219977679
"[2, 1, 4, 3, 6, 5, 7]",13.2513135919
"[2, 1, 4, 3, 6, 5, 8, 7]",4.6311813795
"[2, 1, 4, 3, 6, 5]",31.7872754786
"[2, 1, 4, 3, 6, 7, 5]",7.6142347177
"[2, 1, 4, 3, 6, 7, 9, 8, 5]",2.1575057111
"[2, 1, 4, 3, 6, 8, 7, 5]",4.6699829545
"[2, 1, 4, 3, 7, 5, 6]",2.9098226696
"[2, 1, 4, 3, 7, 6, 5]",6.7286555499
"[2, 1, 4, 3, 7, 8, 5, 6]",2.1080935983
"[2, 1, 4, 3, 7, 8, 6, 5]",2.2580683110
"[2, 1, 4, 3]",364.4907082443
"[2, 1, 4, 5, 3, 6, 7, 8]",4.4292799192
"[2, 1, 4, 5, 3, 6, 7, 9, 8]",2.9948568171
"[2, 1, 4, 5, 3, 6, 7]",8.6508789283
"[2, 1, 4, 5, 3, 6]",19.6073063407
"[2, 1, 4, 5, 3, 7, 6]",4.6749918468
"[2, 1, 4, 5, 3, 7, 8, 6]",2.1581127304
"[2, 1, 4, 5, 3]",87.7200681680
"[2, 1, 4, 5, 6, 3, 7, 8, 9]",2.4013229015
"[2, 1, 4, 5, 6, 3, 7, 8]",4.1029282134
"[2, 1, 4, 5, 6, 3, 7]",6.6792103116
"[2, 1, 4, 5, 6, 3]",25.9702154254
"[2, 1, 4, 5, 6, 7, 3]",3.6357050014
"[2, 1, 4, 5, 6, 8, 7, 3]",2.2382470460
"[2, 1, 4, 5, 7, 3, 6]",3.4243622715
"[2, 1, 4, 5, 7, 6, 3]",8.9662341198
"[2, 1, 4, 5, 8, 7, 6, 3]",2.3654962829
"[2, 1, 4, 6, 3, 5, 7, 8]",2.8998576632
"[2, 1, 4, 6, 3, 5, 7]",6.1703831117
"[2, 1, 4, 6, 3, 5]",12.8710652323
"[2, 1, 4, 6, 5, 3, 7, 8]",2.5154390713
"[2, 1, 4, 6, 5, 3, 7]",4.5589704784
"[2, 1, 4, 6, 5, 3]",32.5564685152
"[2, 1, 4, 6, 5, 7, 3]",4.9947765463
"[2, 1, 4, 6, 7, 3, 5]",2.7281975760
"[2, 1, 4, 6, 7, 5, 3]",8.9200179640
"[2, 1, 4, 6, 7, 8, 5, 3]",3.1969459173
"[2, 1, 4, 6, 8, 7, 5, 3]",3.7204314225
"[2, 1, 4, 7, 3, 5, 6]",2.0697335576
"[2, 1, 4, 7, 5, 3, 6]",3.3950896019
"[2, 1, 4, 7, 5, 6, 3]",6.0199570906
"[2, 1, 4, 7, 6, 3, 5]",2.6400646631
"[2, 1, 4, 7, 6, 5, 3]",6.7074736979
"[2, 1, 4, 7, 8, 6, 3, 5]",2.2838297903
"[2, 1, 5, 3, 4, 6, 7, 8, 9, 10]",2.0800923201
"[2, 1, 5, 3, 4, 6, 7, 8, 9]",2.9347143559
"[2, 1, 5, 3, 4, 6, 7, 8]",6.3011580735
"[2, 1, 5, 3, 4, 6, 7]",12.7831652114
"[2, 1, 5, 3, 4, 6, 8, 7]",2.4608574160
"[2, 1, 5, 3, 4, 6]",21.3503442684
"[2, 1, 5, 3, 4, 7, 6, 8]",2.3181581044
"[2, 1, 5, 3, 4, 7, 6]",4.5325285272
"[2, 1, 5, 3, 4, 7, 8, 6]",3.0817867798
"[2, 1, 5, 3, 4]",47.5075269409
"[2, 1, 5, 3, 6, 4]",10.6200106904
"[2, 1, 5, 3, 7, 4, 6]",2.1148046867
"[2, 1, 5, 4, 3, 6, 7, 8, 9]",2.7303134734
"[2, 1, 5, 4, 3, 6, 7, 8]",2.7301950036
"[2, 1, 5, 4, 3, 6, 7]",6.3570262622
"[2, 1, 5, 4, 3, 6]",12.4961298728
"[2, 1, 5, 4, 3, 7, 6]",2.8394935947
"[2, 1, 5, 4, 3]",72.8411115547
"[2, 1, 5, 4, 6, 3, 7]",2.6258341073
"[2, 1, 5, 4, 6, 3]",9.8569741862
"[2, 1, 5, 4, 6, 7, 3]",2.6854136301
"[2, 1, 5, 4, 7, 6, 3]",5.1581378204
"[2, 1, 5, 4, 7, 9, 8, 6, 3]",2.3631894057
"[2, 1, 5, 4, 8, 7, 6, 3]",2.1463270599
"[2, 1, 5, 6, 3, 4]",9.9277151420
"[2, 1, 5, 6, 4, 3, 7, 8]",2.0839983083
"[2, 1, 5, 6, 4, 3, 7]",2.8312090609
"[2, 1, 5, 6, 4, 3]",18.3477238205
"[2, 1, 5, 6, 4, 7, 3]",2.5069239116
"[2, 1, 5, 6, 7, 3, 4]",4.4556678917
"[2, 1, 5, 6, 7, 4, 3]",2.7450874106
"[2, 1, 5, 6, 8, 7, 3, 4]",3.3082740993
"[2, 1, 5, 6, 8, 7, 4, 3]",2.0948228221
"[2, 1, 5, 7, 3, 4, 6]",2.7383719212
"[2, 1, 5, 7, 4, 6, 3]",2.3276456482
"[2, 1, 5, 7, 6, 3, 4]",2.4589240619
"[2, 1, 5, 7, 6, 4, 3]",4.2916606044
"[2, 1, 5, 7, 9, 8, 6, 3, 4]",2.1561024524
"[2, 1, 5, 8, 6, 7, 4, 3]",2.5082230111
"[2, 1, 6, 3, 4, 5, 7, 8]",2.8610429059
"[2, 1, 6, 3, 4, 5, 7]",3.6533720553
"[2, 1, 6, 3, 4, 5]",4.0998948312
"[2, 1, 6, 3, 5, 4]",3.9235235159
"[2, 1, 6, 4, 3, 5, 7]",4.3043760507
"[2, 1, 6, 4, 3, 5, 8, 7]",2.3905572380
"[2, 1, 6, 4, 3, 5]",9.1890009256
"[2, 1, 6, 4, 5, 3]",10.4295924859
"[2, 1, 6, 4, 7, 5, 3]",3.1398551425
"[2, 1, 6, 5, 3, 4, 7, 8]",2.1917543236
"[2, 1, 6, 5, 3, 4, 7]",4.7359224852
"[2, 1, 6, 5, 3, 4]",10.5820020251
"[2, 1, 6, 5, 4, 3]",13.6426144899
"[2, 1, 6, 7, 4, 3, 5]",2.1237607134
"[2, 1, 6, 7, 4, 5, 3]",2.2098554387
"[2, 1, 6, 7, 5, 4, 3]",4.1686997410
"[2, 1, 7, 5, 4, 6, 3]",3.1884115362
"[2, 1, 7, 6, 5, 3, 4]",3.6981845332
"[2, 1, 7, 6, 5, 4, 3]",2.9356792393
"[2, 1]",6756.3875361531
"[2, 3, 1, 4, 5, 6, 7, 8, 10, 9]",2.8417678568
"[2, 3, 1, 4, 5, 6, 7, 8, 9, 10, 11]",2.8594416333
"[2, 3, 1, 4, 5, 6, 7, 8, 9, 10]",5.7782569955
"[2, 3, 1, 4, 5, 6, 7, 8, 9]",10.8030338927
"[2, 3, 1, 4, 5, 6, 7, 8]",22.4939473291
"[2, 3, 1, 4, 5, 6, 7, 9, 8]",7.6100164543
"[2, 3, 1, 4, 5, 6, 7]",43.7845208546
"[2, 3, 1, 4, 5, 6, 8, 10, 9, 7]",2.3944444718
"[2, 3, 1, 4, 5, 6, 8, 7, 9, 10, 11]",2.2703745049
"[2, 3, 1, 4, 5, 6, 8, 7, 9, 10]",4.0544267771
"[2, 3, 1, 4, 5, 6, 8, 7, 9]",6.6367057446
"[2, 3, 1, 4, 5, 6, 8, 7]",10.1104519798
"[2, 3, 1, 4, 5, 6, 8, 9, 7]",2.4004293709
"[2, 3, 1, 4, 5, 6]",87.4619675535
"[2, 3, 1, 4, 5, 7, 6, 8, 9, 10]",2.0816713131
"[2, 3, 1, 4, 5, 7, 6, 8, 9, 11, 10]",2.0817616419
"[2, 3, 1, 4, 5, 7, 6, 8, 9]",6.0582485819
"[2, 3, 1, 4, 5, 7, 6, 8]",11.4769025254
"[2, 3, 1, 4, 5, 7, 6, 9, 8]",3.4311431090
"[2, 3, 1, 4, 5, 7, 6]",28.2430723644
"[2, 3, 1, 4, 5, 7, 8, 6]",3.6341991128
"[2, 3, 1, 4, 5, 8, 6, 7]",2.8441324357
"[2, 3, 1, 4, 5, 8, 7, 6]",4.7901886911
"[2, 3, 1, 4, 5]",152.0457466762
"[2, 3, 1, 4, 6, 5, 7, 8, 9]",2.2907244113
"[2, 3, 1, 4, 6, 5, 7, 8]",6.8732119622
"[2, 3, 1, 4, 6, 5, 7, 9, 8]",2.5015326312
"[2, 3, 1, 4, 6, 5, 7]",11.0859054295
"[2, 3, 1, 4, 6, 5, 8, 7]",2.7526525443
"[2, 3, 1, 4, 6, 5]",34.3202394152
"[2, 3, 1, 4, 6, 7, 5]",9.8703519375
"[2, 3, 1, 4, 6, 7, 8, 5]",4.4304368663
"[2, 3, 1, 4, 6, 8, 7, 5]",4.0673495150
"[2, 3, 1, 4, 7, 5, 6]",5.9982390130
"[2, 3, 1, 4, 7, 6, 5]",4.3336576093
"[2, 3, 1, 4, 7, 8, 5, 6]",2.0039077433
"[2, 3, 1, 4, 7, 8, 6, 5]",2.8687652054
"[2, 3, 1, 4]",269.7949004359
"[2, 3, 1, 5, 4, 6, 7, 8, 9]",3.2442364324
"[2, 3, 1, 5, 4, 6, 7, 8]",5.3691679203
"[2, 3, 1, 5, 4, 6, 7]",12.4167484166
"[2, 3, 1, 5, 4, 6, 8, 7]",3.6771715324
"[2, 3, 1, 5, 4, 6]",21.7711919834
"[2, 3, 1, 5, 4, 7, 6]",4.0829518216
"[2, 3, 1, 5, 4, 7, 8, 6]",2.2623246970
"[2, 3, 1, 5, 4]",55.3202218913
"[2, 3, 1, 5, 6, 4]",11.3775063076
"[2, 3, 1, 5, 6, 7, 4]",2.8748558890
"[2, 3, 1, 5, 7, 6, 4, 8]",2.3036668403
"[2, 3, 1, 5, 7, 6, 4]",6.4137961750
"[2, 3, 1, 5, 7, 9, 8, 6, 4]",2.3303267865
"[2, 3, 1, 6, 4, 5]",7.7366717805
"[2, 3, 1, 6, 5, 4]",13.0576752712
"[2, 3, 1, 6, 5, 7, 4]",2.3023331825
"[2, 3, 1, 6, 7, 5, 4]",2.9114086911
"[2, 3, 1, 7, 5, 6, 4]",2.2902591671
"[2, 3, 1, 7, 6, 4, 5]",3.2349374284
"[2, 3, 1]",1566.0816118897
"[2, 3, 4, 1, 5, 6, 7, 8, 10, 9]",2.4662574768
"[2, 3, 4, 1, 5, 6, 7, 8, 9, 10]",2.2433517802
"[2, 3, 4, 1, 5, 6, 7, 8, 9]",5.6273159647
"[2, 3, 4, 1, 5, 6, 7, 8]",11.6850952684
"[2, 3, 4, 1, 5, 6, 7]",16.3870640755
"[2, 3, 4, 1, 5, 6, 8, 7]",2.7425685328
"[2, 3, 4, 1, 5, 6]",24.8520000059
"[2, 3, 4, 1, 5, 7, 6, 8]",2.1682860966
"[2, 3, 4, 1, 5, 7, 6]",5.4459564003
"[2, 3, 4, 1, 5, 8, 6, 7]",2.2853421696
"[2, 3, 4, 1, 5]",40.7406700522
"[2, 3, 4, 1, 6, 5]",6.2222842238
"[2, 3, 4, 1, 7, 5, 6]",2.7591377016
"[2, 3, 4, 1]",324.9332692802
"[2, 3, 4, 5, 1, 6, 7]",2.0918389589
"[2, 3, 4, 5, 1, 6]",2.8695908835
"[2, 3, 4, 5, 1]",65.6642555346
"[2, 3, 4, 5, 6, 1]",14.6897946656
"[2, 3, 4, 5, 6, 7, 1]",3.8479864610
"[2, 3, 4, 5, 7, 6, 1]",3.8803317131
"[2, 3, 4, 6, 1, 5, 7]",2.4042761464
"[2, 3, 4, 6, 1, 5]",4.1647864313
"[2, 3, 4, 6, 5, 1]",24.3241668136
"[2, 3, 4, 6, 5, 7, 1]",2.2426703172
"[2, 3, 4, 6, 7, 5, 1]",7.4290087875
"[2, 3, 4, 6, 9, 8, 7, 5, 1]",2.6979292816
"[2, 3, 4, 7, 5, 6, 1]",3.5599773207
"[2, 3, 4, 7, 6, 5, 1]",8.8002569168
"[2, 3, 5, 1, 4, 6, 7, 8, 9]",2.9709164675
"[2, 3, 5, 1, 4, 6, 7, 8]",3.8623310167
"[2, 3, 5, 1, 4, 6, 7]",8.1457797374
"[2, 3, 5, 1, 4, 6, 8, 7]",2.5636671331
"[2, 3, 5, 1, 4, 6]",9.9826030871
"[2, 3, 5, 1, 4]",23.1625348846
"[2, 3, 5, 1, 6, 4, 7]",2.0560322014
"[2, 3, 5, 1, 6, 4]",4.1648969170
"[2, 3, 5, 4, 1, 6, 7, 8]",2.5637136077
"[2, 3, 5, 4, 1, 6, 7]",4.7052244219
"[2, 3, 5, 4, 1, 6]",6.9265776288
"[2, 3, 5, 4, 1]",119.9833013707
"[2, 3, 5, 4, 6, 1]",9.9631832409
"[2, 3, 5, 6, 1, 4]",6.2666236554
"[2, 3, 5, 6, 4, 1, 7, 8, 9, 10, 11]",2.0015338369
"[2, 3, 5, 6, 4, 1, 7, 8, 9, 10]",2.0014469893
"[2, 3, 5, 6, 4, 1, 7, 8, 9]",2.0013601455
"[2, 3, 5, 6, 4, 1, 7, 8]",2.9289946511
"[2, 3, 5, 6, 4, 1, 7]",3.7431059944
"[2, 3, 5, 6, 4, 1]",40.1573390013
"[2, 3, 5, 6, 4, 7, 1]",2.3519094316
"[2, 3, 5, 6, 7, 4, 1]",4.4317050408
"[2, 3, 5, 7, 6, 1, 4]",3.6937189584
"[2, 3, 5, 7, 6, 4, 1]",7.6620822565
"[2, 3, 5, 8, 6, 7, 4, 1]",2.5277544601
"[2, 3, 5, 8, 7, 6, 4, 1]",4.3769686622
"[2, 3, 6, 1, 4, 5]",2.8117097611
"[2, 3, 6, 4, 1, 5, 7, 8]",2.1077066909
"[2, 3, 6, 4, 1, 5, 7]",2.6552992609
"[2, 3, 6, 4, 1, 5]",3.8230064764
"[2, 3, 6, 4, 5, 1]",13.3160023159
"[2, 3, 6, 4, 7, 5, 1]",3.0633681146
"[2, 3, 6, 5, 1, 4]",5.4320735298
"[2, 3, 6, 5, 4, 1]",30.0657898864
"[2, 3, 6, 5, 4, 7, 1]",3.5305273137
"[2, 3, 6, 5, 7, 4, 1]",2.2015482636
"[2, 3, 6, 7, 1, 4, 5]",2.6018427194
"[2, 3, 6, 7, 4, 5, 1]",3.0290136301
"[2, 3, 6, 7, 5, 1, 4]",2.2514103404
"[2, 3, 6, 7, 5, 4, 1]",11.1388737449
"[2, 3, 6, 7, 8, 5, 4, 1]",2.0970518287
"[2, 3, 6, 8, 7, 5, 4, 1]",2.0682070182
"[2, 3, 7, 4, 6, 5, 1]",2.9311906804
"[2, 3, 7, 5, 6, 4, 1]",3.7947617238
"[2, 3, 7, 6, 4, 5, 1]",2.5552572297
"[2, 3, 7, 6, 5, 4, 1]",2.3495029120
"[2, 4, 1, 3, 5, 6, 7, 8, 9, 10]",2.9225687651
"[2, 4, 1, 3, 5, 6, 7, 8, 9]",5.2324122817
"[2, 4, 1, 3, 5, 6, 7, 8]",8.9903265315
"[2, 4, 1, 3, 5, 6, 7]",24.9896463981
"[2, 4, 1, 3, 5, 6, 8, 7, 9, 10, 11]",2.9061395982
"[2, 4, 1, 3, 5, 6, 8, 7, 9, 10]",2.9060134993
"[2, 4, 1, 3, 5, 6, 8, 7, 9]",3.7462938416
"[2, 4, 1, 3, 5, 6, 8, 7]",10.5765822746
"[2, 4, 1, 3, 5, 6, 8, 9, 7]",2.2711945780
"[2, 4, 1, 3, 5, 6, 9, 8, 7]",2.2283791990
"[2, 4, 1, 3, 5, 6]",45.8412407626
"[2, 4, 1, 3, 5, 7, 6, 8]",2.4222532317
"[2, 4, 1, 3, 5, 7, 6]",9.3064304988
"[2, 4, 1, 3, 5, 7, 8, 6]",4.5090917304
"[2, 4, 1, 3, 5, 8, 7, 6]",2.8854417765
"[2, 4, 1, 3, 5, 9, 8, 7, 6]",2.3410818305
"[2, 4, 1, 3, 5]",75.8883698538
"[2, 4, 1, 3, 6, 5, 7]",7.0129011177
"[2, 4, 1, 3, 6, 5, 8, 7]",2.5115607184
"[2, 4, 1, 3, 6, 5]",13.6250278094
"[2, 4, 1, 3, 6, 7, 5]",6.1824367774
"[2, 4, 1, 3, 7, 8, 5, 6]",2.1019035033
"[2, 4, 1, 3]",161.9820976457
"[2, 4, 1, 5, 3, 6]",2.8041120212
"[2, 4, 1, 5, 3]",13.9486953984
"[2, 4, 1, 5, 6, 3]",2.3236306012
"[2, 4, 1, 6, 3, 5]",2.2296676169
"[2, 4, 1, 6, 5, 3]",4.5328613759
"[2, 4, 3, 1, 5, 6, 7, 8, 9]",3.2435473138
"[2, 4, 3, 1, 5, 6, 7, 8]",10.1122322839
"[2, 4, 3, 1, 5, 6, 7, 9, 8]",3.1779235601
"[2, 4, 3, 1, 5, 6, 7]",15.1242280702
"[2, 4, 3, 1, 5, 6, 8, 7]",3.3046193644
"[2, 4, 3, 1, 5, 6, 8, 9, 7]",2.8243867851
"[2, 4, 3, 1, 5, 6]",24.7583627361
"[2, 4, 3, 1, 5, 7, 6]",5.3058598512
"[2, 4, 3, 1, 5, 8, 7, 6]",2.0581079067
"[2, 4, 3, 1, 5]",41.8715839450
"[2, 4, 3, 1, 6, 5, 7]",2.6612753957
"[2, 4, 3, 1, 6, 5]",8.1369059355
"[2, 4, 3, 1, 7, 6, 5]",2.0601728460
"[2, 4, 3, 1]",473.9041416012
"[2, 4, 3, 5, 1, 6]",3.7918768113
"[2, 4, 3, 5, 1]",38.3393389196
"[2, 4, 3, 5, 6, 1]",7.8975629162
"[2, 4, 3, 5, 7, 6, 1]",5.3754671406
"[2, 4, 3, 6, 1, 5]",3.0459477462
"[2, 4, 3, 6, 5, 1]",9.1099152749
"[2, 4, 5, 1, 3, 6, 7]",3.7898820382
"[2, 4, 5, 1, 3, 6]",4.8017328061
"[2, 4, 5, 1, 3]",29.5834111288
"[2, 4, 5, 1, 6, 3]",3.2995991422
"[2, 4, 5, 3, 1, 6, 7, 8, 9, 10]",2.4873812708
"[2, 4, 5, 3, 1, 6, 7, 8, 9]",2.4872733419
"[2, 4, 5, 3, 1, 6, 7, 8]",2.4871654178
"[2, 4, 5, 3, 1, 6, 7]",4.3718168491
"[2, 4, 5, 3, 1, 6]",7.6633970890
"[2, 4, 5, 3, 1]",128.4284384764
"[2, 4, 5, 3, 6, 1]",6.9694945373
"[2, 4, 5, 6, 1, 3]",6.2623688209
"[2, 4, 5, 6, 3, 1]",21.9818532242
"[2, 4, 5, 6, 7, 1, 3]",2.3246268946
"[2, 4, 5, 6, 7, 3, 1]",3.9346171736
"[2, 4, 5, 7, 6, 1, 3]",2.4446932402
"[2, 4, 5, 7, 6, 3, 1]",9.4864291765
"[2, 4, 5, 8, 7, 6, 3, 1]",5.3174632416
"[2, 4, 6, 1, 3, 5, 7, 8]",2.3560272907
"[2, 4, 6, 1, 3, 5, 7]",2.3559250614
"[2, 4, 6, 1, 3, 5]",4.4476934919
"[2, 4, 6, 1, 5, 3]",6.4105247544
"[2, 4, 6, 3, 1, 5]",2.3354986063
"[2, 4, 6, 3, 5, 1]",7.1725854790
"[2, 4, 6, 5, 1, 3, 7, 8, 9]",2.1177892482
"[2, 4, 6, 5, 1, 3, 7, 8]",2.6323858888
"[2, 4, 6, 5, 1, 3, 7]",3.7066272475
"[2, 4, 6, 5, 1, 3]",13.2977452078
"[2, 4, 6, 5, 3, 1]",46.2868656483
"[2, 4, 6, 5, 7, 9, 8, 3, 1]",3.0222104754
"[2, 4, 6, 7, 5, 1, 3]",4.4626012924
"[2, 4, 6, 7, 5, 3, 1]",7.3974752305
"[2, 4, 6, 8, 5, 7, 3, 1]",2.3146477513
"[2, 4, 7, 5, 1, 3, 6]",2.2764720478
"[2, 4, 7, 5, 6, 1, 3]",2.7052432708
"[2, 4, 7, 5, 6, 3, 1]",5.7220517496
"[2, 4, 7, 6, 1, 5, 3]",2.0497054666
"[2, 4, 7, 6, 3, 5, 1]",2.2889786143
"[2, 4, 7, 6, 5, 1, 3]",2.8589041268
"[2, 4, 7, 6, 5, 3, 1]",7.6894260540
"[2, 4, 7, 8, 5, 6, 3, 1]",4.8470049158
"[2, 4, 7, 8, 6, 3, 5, 1]",2.0432452372
"[2, 4, 8, 7, 6, 5, 3, 1]",2.8450565038
"[2, 5, 1, 3, 4, 6, 7]",3.4927914668
"[2, 5, 1, 3, 4, 6]",8.4522918384
"[2, 5, 1, 3, 4, 7, 6]",2.8682122714
"[2, 5, 1, 3, 4]",22.3636332035
"[2, 5, 1, 3, 6, 4]",4.3420632303
"[2, 5, 1, 4, 3, 6, 7]",2.2367634301
"[2, 5, 1, 4, 3, 6]",3.9870305942
"[2, 5, 1, 4, 3]",14.0605966687
"[2, 5, 1, 4, 6, 3]",3.2554050582
"[2, 5, 1, 4, 7, 6, 3]",2.5297665904
"[2, 5, 3, 1, 4, 6, 7, 8]",2.5688150315
"[2, 5, 3, 1, 4, 6, 7]",10.4777796499
"[2, 5, 3, 1, 4, 6, 8, 7]",5.3402956749
"[2, 5, 3, 1, 4, 6, 9, 8, 7]",2.1525701303
"[2, 5, 3, 1, 4, 6]",17.5640499286
"[2, 5, 3, 1, 4, 7, 6]",4.4861394949
"[2, 5, 3, 1, 4, 7, 8, 6]",2.0567302433
"[2, 5, 3, 1, 4, 8, 7, 6]",2.0443373719
"[2, 5, 3, 1, 4]",37.2333764415
"[2, 5, 3, 4, 1, 6, 7]",2.7246391238
"[2, 5, 3, 4, 1, 6]",5.1922791157
"[2, 5, 3, 4, 1, 7, 6]",2.4678652975
"[2, 5, 3, 4, 1]",53.6507504673
"[2, 5, 3, 4, 6, 1]",5.1862385062
"[2, 5, 3, 4, 7, 6, 1]",3.8731229403
"[2, 5, 3, 6, 4, 1]",6.0226542006
"[2, 5, 3, 6, 7, 4, 1]",2.9301808157
"[2, 5, 3, 7, 6, 4, 1]",4.2894351137
"[2, 5, 4, 1, 3, 6, 7]",4.4327284616
"[2, 5, 4, 1, 3, 6]",11.2610771914
"[2, 5, 4, 1, 3, 7, 6]",3.5019211444
"[2, 5, 4, 1, 3, 8, 7, 6, 9]",2.0098974236
"[2, 5, 4, 1, 3, 8, 7, 6]",2.0098102130
"[2, 5, 4, 1, 3]",43.8356854050
"[2, 5, 4, 1, 6, 3]",2.9875787506
"[2, 5, 4, 3, 1, 6, 7, 8]",2.2050096246
"[2, 5, 4, 3, 1, 6, 7]",5.0080013121
"[2, 5, 4, 3, 1, 6]",8.4990440401
"[2, 5, 4, 3, 1]",115.5126811171
"[2, 5, 4, 3, 6, 1]",6.8026003873
"[2, 5, 4, 6, 1, 3]",4.0232211899
"[2, 5, 4, 6, 3, 1]",11.7771269084
"[2, 5, 4, 7, 6, 3, 1]",5.0281256406
"[2, 5, 6, 1, 3, 4]",7.4826225665
